,CityID,CityName,StateProvinceID,Location,LatestRecordedPopulation,LastEditedBy,ValidFrom,ValidTo
27062,27229,Plantersville,42,0xE6100000010C949746DD18C74040582140E1C7CD53C0,,1,2013-01-01 00:00:00,
27063,27230,Plantersville,1,0xE6100000010C1B4CC3F0115440402015B5EA29BB55C0,,1,2013-01-01 00:00:00,
27064,27231,Plantersville,25,0xE6100000010C53115D06521B41404AF5F818872A56C0,1155.0,1,2013-01-01 00:00:00,
27065,27232,Plaquemine,19,0xE6100000010CDC51F75C014A3E4090920D5AFECE56C0,7119.0,1,2013-01-01 00:00:00,
27066,27233,Plaska,45,0xE6100000010C9A7CB3CD8D4D4140B4AA251D652959C0,,1,2013-01-01 00:00:00,
27067,27234,Plaster City,5,0xE6100000010CC515BC8D72654040D18F2B9AF3F65CC0,,1,2013-01-01 00:00:00,
27068,27235,Plat,52,0xE6100000010CFF9254A6989A454098022DB8FA1156C0,,1,2013-01-01 00:00:00,
27069,27236,Plata,45,0xE6100000010C6A053C1F54E03D4072B90BDE21015AC0,,1,2013-01-01 00:00:00,
27070,27237,Platea,39,0xE6100000010C1D250A88A4F94440836BEEE8FF1454C0,430.0,1,2013-01-01 00:00:00,
27071,27238,Platina,5,0xE6100000010C7FAC962A072E4440FB58C16F43B95EC0,,1,2013-01-01 00:00:00,
27072,27239,Platinum,2,0xE6100000010CCC834FCEAB814D40284A9DDB1F3A64C0,61.0,1,2013-01-01 00:00:00,
27073,27240,Platner,6,0xE6100000010CFF6ECB91DF134440A79F26E950C459C0,,1,2013-01-01 00:00:00,
27074,27241,Plato,24,0xE6100000010C13E8B8BF1F634640289023E78E8257C0,320.0,1,2013-01-01 00:00:00,
27075,27242,Plato,26,0xE6100000010CD5F83BCA77C042402638F581640E57C0,109.0,1,2013-01-01 00:00:00,
27076,27243,Plato Center,14,0xE6100000010C884446AC6A034540B566D075861B56C0,,1,2013-01-01 00:00:00,
27077,27244,Platte,43,0xE6100000010C1483763D87B14540CABED0C80CB658C0,1230.0,1,2013-01-01 00:00:00,
27078,27245,Platte Center,28,0xE6100000010C56DEE929CDC44440DEA40E97415F58C0,336.0,1,2013-01-01 00:00:00,
27079,27246,Platte City,26,0xE6100000010CC0F91E3F65AF434085F9E1D613B257C0,4691.0,1,2013-01-01 00:00:00,
27080,27247,Platte Woods,26,0xE6100000010C7BE0BE69559D43408198840B79A957C0,385.0,1,2013-01-01 00:00:00,
27081,27248,Plattekill,33,0xE6100000010C051C9D4E0DCF4440FAD170CADC8452C0,1260.0,1,2013-01-01 00:00:00,
27082,27249,Platteville,52,0xE6100000010C040473F4F85D454008F87F1F9F9E56C0,11224.0,1,2013-01-01 00:00:00,
27083,27250,Platteville,6,0xE6100000010C8159468F841B44406F7319EDA7345AC0,2485.0,1,2013-01-01 00:00:00,
27084,27251,Plattsburg,26,0xE6100000010CD9CB5B1A64C84340903AF020AC9C57C0,2319.0,1,2013-01-01 00:00:00,
27085,27252,Plattsburgh,33,0xE6100000010CD2BBC2CC88594640FC7C4A84FC5C52C0,19989.0,1,2013-01-01 00:00:00,
27086,27253,Plattsmouth,28,0xE6100000010C23884E2A75814440B2E0D97976F857C0,6502.0,1,2013-01-01 00:00:00,
27087,27254,Plattville,14,0xE6100000010CCF30B5A50EC4444017D4B7CC691856C0,242.0,1,2013-01-01 00:00:00,
27088,27255,Plaucheville,19,0xE6100000010C565CC1DB28F73E407509E297D5FE56C0,248.0,1,2013-01-01 00:00:00,
27089,27256,Playa Fortuna,40,0xE6100000010C9F31DD3532613240880C50BFB06F50C0,1690.0,1,2013-01-01 00:00:00,
27090,27257,Playas,32,0xE6100000010C9A492FC5B0EA3F405DAC037B27225BC0,74.0,1,2013-01-01 00:00:00,
27091,27258,Playita,40,0xE6100000010C430FC699700B324002D94697127A50C0,1558.0,1,2013-01-01 00:00:00,
27092,27259,Playita Cortada,40,0xE6100000010CE03197AF26FC31401700998C199C50C0,1731.0,1,2013-01-01 00:00:00,
27093,27260,Plaza,50,0xE6100000010C684DE262FBA8474045A3964190585DC0,,1,2013-01-01 00:00:00,
27094,27261,Plaza,35,0xE6100000010C551DCDEC4E0348408EFC6607817D59C0,171.0,1,2013-01-01 00:00:00,
27095,27262,Pleak,45,0xE6100000010C43024697377D3D40C32165D5B1F357C0,1044.0,1,2013-01-01 00:00:00,
27096,27263,Pleasant City,36,0xE6100000010C1378CCE5ABF34340CB6D56D8E76254C0,447.0,1,2013-01-01 00:00:00,
27097,27264,Pleasant Dale,28,0xE6100000010CB24AE9995E654440448F73F6A93B58C0,205.0,1,2013-01-01 00:00:00,
27098,27265,Pleasant Gap,39,0xE6100000010C144A157B1E6F444034A14962C96F53C0,2879.0,1,2013-01-01 00:00:00,
27099,27266,Pleasant Gap,1,0xE6100000010CF442F0AE69FE4040E8B0B101476155C0,,1,2013-01-01 00:00:00,
27100,27267,Pleasant Garden,34,0xE6100000010C5E11FC6F25FB41405835ADB9C8F053C0,4489.0,1,2013-01-01 00:00:00,
27101,27268,Pleasant Green,26,0xE6100000010C06A799492F674340275F1AD09C3D57C0,,1,2013-01-01 00:00:00,
27102,27269,Pleasant Grove,31,0xE6100000010C6DB9E985F10F4440BADDCB7DF29552C0,,1,2013-01-01 00:00:00,
27103,27270,Pleasant Grove,17,0xE6100000010CC320FAFF826D43406DB87EB042D157C0,,1,2013-01-01 00:00:00,
27104,27271,Pleasant Grove,1,0xE6100000010C6336B7F8CA784140FC20263CFC7A55C0,,1,2013-01-01 00:00:00,
27105,27272,Pleasant Grove,46,0xE6100000010C99EF856E9B2E44406CB2463D44EF5BC0,33509.0,1,2013-01-01 00:00:00,
27106,27274,Pleasant Grove,36,0xE6100000010C36F0598DDBF9434046A5C7A5607D54C0,1742.0,1,2013-01-01 00:00:00,
27107,27275,Pleasant Grove,16,0xE6100000010C0E21F829D87B4440A4236F6F6DD256C0,,1,2013-01-01 00:00:00,
27108,27276,Pleasant Groves,1,0xE6100000010CF5F3A622155E414005F7A864258D55C0,420.0,1,2013-01-01 00:00:00,
27109,27277,Pleasant Hill,44,0xE6100000010C0282397AFCFC4140422B8B1D684C55C0,563.0,1,2013-01-01 00:00:00,
27110,27278,Pleasant Hill,19,0xE6100000010C505B7E3BE4D13F4094D85A04EB6057C0,723.0,1,2013-01-01 00:00:00,
27111,27279,Pleasant Hill,36,0xE6100000010CFC4C62B59E06444078E052840A1655C0,1200.0,1,2013-01-01 00:00:00,
27112,27280,Pleasant Hill,14,0xE6100000010C26570CB2C0B84340F2446BA0D4B756C0,966.0,1,2013-01-01 00:00:00,
27113,27281,Pleasant Hill,34,0xE6100000010C49B5F40DF120424031067BB8893854C0,878.0,1,2013-01-01 00:00:00,
27114,27282,Pleasant Hill,26,0xE6100000010C7325A71BCD64434058152BB43D9157C0,8113.0,1,2013-01-01 00:00:00,
27115,27283,Pleasant Hill,16,0xE6100000010C0BAC2D86BCCA44405F9F94A4466157C0,8785.0,1,2013-01-01 00:00:00,
27116,27284,Pleasant Hill,5,0xE6100000010C6827DE5C57F94240F10D2A16E4835EC0,33152.0,1,2013-01-01 00:00:00,
27117,27285,Pleasant Hill,45,0xE6100000010C622AA2CB40023F40E73004A50DB357C0,522.0,1,2013-01-01 00:00:00,
27118,27286,Pleasant Hill,32,0xE6100000010C1CBA34D99A42414095B2B1B7B9C459C0,,1,2013-01-01 00:00:00,
27119,27287,Pleasant Hill,50,0xE6100000010C95D233BDC4CE4740028C1D43367A5EC0,,1,2013-01-01 00:00:00,
27120,27288,Pleasant Hills,39,0xE6100000010C53DB3CC4F52A444098D41A947AFD53C0,8268.0,1,2013-01-01 00:00:00,
27121,27289,Pleasant Hope,26,0xE6100000010CE86B96CB46BB4240B97B6FC2735157C0,614.0,1,2013-01-01 00:00:00,
27122,27290,Pleasant Lake,15,0xE6100000010CB8BBBD5AA4C94440FC6EBA65074155C0,,1,2013-01-01 00:00:00,
27123,27291,Pleasant Lake,24,0xE6100000010C91EAE005B6BF464067C581A1589257C0,,1,2013-01-01 00:00:00,
27124,27292,Pleasant Mound,14,0xE6100000010C860D05227A6E434001158E20955256C0,,1,2013-01-01 00:00:00,
27125,27293,Pleasant Plain,16,0xE6100000010CB5D5F6C0D8924440E512A2D7FAF656C0,93.0,1,2013-01-01 00:00:00,
27126,27294,Pleasant Plain,36,0xE6100000010C2F490AD1C6A3434095229E912D0755C0,154.0,1,2013-01-01 00:00:00,
27127,27295,Pleasant Plains,14,0xE6100000010CD748B7CAB8EF4340A6385849F57A56C0,802.0,1,2013-01-01 00:00:00,
27128,27296,Pleasant Plains,4,0xE6100000010C2F19220269C641409C0A027514E856C0,349.0,1,2013-01-01 00:00:00,
27129,27297,Pleasant Plains,31,0xE6100000010CFCD2911271004440C79E3D97A98D52C0,,1,2013-01-01 00:00:00,
27130,27298,Pleasant Prairie,52,0xE6100000010CDADCE22BCB464540D5ACD804BDFB55C0,19719.0,1,2013-01-01 00:00:00,
27131,27299,Pleasant Ridge,23,0xE6100000010CE44D7E8B4E3C4540DB8BC3F418C954C0,2526.0,1,2013-01-01 00:00:00,
27132,27300,Pleasant Site,1,0xE6100000010CB010678F6145414030B6B52A2E0456C0,,1,2013-01-01 00:00:00,
27133,27301,Pleasant Unity,39,0xE6100000010CCE339B6CA81E444001AF850FDBDC53C0,,1,2013-01-01 00:00:00,
27134,27302,Pleasant Valley,39,0xE6100000010C0B49C1AE813044405C72DC291DEB53C0,,1,2013-01-01 00:00:00,
27135,27303,Pleasant Valley,49,0xE6100000010CDA4F6B3FBE744340068CE4E1735E53C0,,1,2013-01-01 00:00:00,
27136,27304,Pleasant Valley,45,0xE6100000010CE02D90A0F8794040158035BD7A2458C0,,1,2013-01-01 00:00:00,
27137,27306,Pleasant Valley,33,0xE6100000010CB5CF19074DDF4440872293428F7452C0,1145.0,1,2013-01-01 00:00:00,
27138,27307,Pleasant Valley,26,0xE6100000010C1C5025B9B29B4340C7F65AD0FB9E57C0,2961.0,1,2013-01-01 00:00:00,
27139,27308,Pleasant Valley,51,0xE6100000010CF8E4BC5A49BA4340F1564C5B120954C0,3149.0,1,2013-01-01 00:00:00,
27140,27309,Pleasant View,44,0xE6100000010CFFC5D8AE75324240C712D6C658C255C0,4149.0,1,2013-01-01 00:00:00,
27141,27310,Pleasant View,46,0xE6100000010C1CCF6740BDA844404E6F35A17FFF5BC0,7979.0,1,2013-01-01 00:00:00,
27142,27311,Pleasant View,6,0xE6100000010C4293C49272CB4240F8E8C369F7305BC0,,1,2013-01-01 00:00:00,
27143,27313,Pleasant View,18,0xE6100000010C9C1FDA22C4564240B988940B3A0855C0,350.0,1,2013-01-01 00:00:00,
27144,27314,Pleasant View,15,0xE6100000010C77AEDE97E9D443402B95A6F7437C55C0,,1,2013-01-01 00:00:00,
27145,27315,Pleasanton,32,0xE6100000010C2515D742DAA240409568249DDC375BC0,106.0,1,2013-01-01 00:00:00,
27146,27316,Pleasanton,5,0xE6100000010CCEECA98BCAD44240158035BDFA775EC0,70285.0,1,2013-01-01 00:00:00,
27147,27317,Pleasanton,45,0xE6100000010C2EE3A6069AF73C40189FB8D2A19E58C0,8934.0,1,2013-01-01 00:00:00,
27148,27318,Pleasanton,28,0xE6100000010C98C28366D77B4440C095ECD888C558C0,341.0,1,2013-01-01 00:00:00,
27149,27319,Pleasanton,16,0xE6100000010C7EB0E7C64F4A4440BDC804FC9A6F57C0,49.0,1,2013-01-01 00:00:00,
27150,27320,Pleasanton,17,0xE6100000010CAE06CD53C2164340AFA6FCB586AD57C0,1216.0,1,2013-01-01 00:00:00,
27151,27321,Pleasantville,16,0xE6100000010C5078BFC062B1444016F88A6E3D5157C0,1694.0,1,2013-01-01 00:00:00,
27152,27322,Pleasantville,33,0xE6100000010C3B408B0002914440B20DDC81BA7252C0,7019.0,1,2013-01-01 00:00:00,
27153,27323,Pleasantville,39,0xE6100000010C1FBFB7E9CFCB4440C50DAE6F16E553C0,892.0,1,2013-01-01 00:00:00,
27154,27324,Pleasantville,31,0xE6100000010C1F5BE03CE6B1434054AE4BE889A152C0,20249.0,1,2013-01-01 00:00:00,
27155,27326,Pleasantville,36,0xE6100000010C6F5FAC14A7E74340F9E81E236AA154C0,960.0,1,2013-01-01 00:00:00,
27156,27327,Pleasantville,8,0xE6100000010C31009EFEFDD44340BC010B0511E852C0,,1,2013-01-01 00:00:00,
27157,27328,Pleasure Ridge Park,18,0xE6100000010C4006E1C09A12434050508A56EE7655C0,,1,2013-01-01 00:00:00,
27158,27329,Pleasureville,39,0xE6100000010C1A1E56139FFF434030325C78392D53C0,,1,2013-01-01 00:00:00,
27159,27330,Pleasureville,18,0xE6100000010CA64EF685462C4340641D33F55F4755C0,834.0,1,2013-01-01 00:00:00,
27160,27331,Pledger,45,0xE6100000010C08ED3081B62E3D402812A7EE25FA57C0,,1,2013-01-01 00:00:00,
27161,27332,Plentywood,27,0xE6100000010C4F09E3022B634840F4F8BD4DFF235AC0,1734.0,1,2013-01-01 00:00:00,
27162,27333,Plessis,33,0xE6100000010C9951E2299A2246401EBEF15AAEF652C0,164.0,1,2013-01-01 00:00:00,
27163,27334,Pletcher,1,0xE6100000010CE68EA3DEF8594040993567333DB255C0,,1,2013-01-01 00:00:00,
27164,27335,Plettenberg,19,0xE6100000010C79C5F8D5C1E03E40C984A97782DF56C0,,1,2013-01-01 00:00:00,
27165,27336,Plevna,1,0xE6100000010CF2237EC51A7B4140C7C9B381AA9A55C0,,1,2013-01-01 00:00:00,
27166,27337,Plevna,26,0xE6100000010C721B6899A0FC4340C2A15CBF850557C0,21.0,1,2013-01-01 00:00:00,
27167,27338,Plevna,27,0xE6100000010C815F7E0283354740423976F54F215AC0,162.0,1,2013-01-01 00:00:00,
27168,27339,Plevna,17,0xE6100000010C607E5D3C72FC42405CDDFB65C19358C0,98.0,1,2013-01-01 00:00:00,
27169,27340,Plover,16,0xE6100000010CFEB627486C70454097033DD4B6A757C0,77.0,1,2013-01-01 00:00:00,
27170,27341,Plover,52,0xE6100000010CB8E287EF693A4640E272BC02D16256C0,12123.0,1,2013-01-01 00:00:00,
27171,27342,Pluckemin,31,0xE6100000010C6475ABE7A4524440C0249529E6A852C0,,1,2013-01-01 00:00:00,
27172,27343,Plum,39,0xE6100000010CDC18F1530B40444028C984A9F7EF53C0,27126.0,1,2013-01-01 00:00:00,
27173,27344,Plum Branch,42,0xE6100000010C5971056FA3EC4040C5FF1D51A19054C0,82.0,1,2013-01-01 00:00:00,
27174,27345,Plum City,52,0xE6100000010C8B29A27087504640660F5949500C57C0,599.0,1,2013-01-01 00:00:00,
27175,27346,Plum Grove,45,0xE6100000010CA75599CEF3363E40E477E45913C657C0,600.0,1,2013-01-01 00:00:00,
27176,27347,Plum Springs,18,0xE6100000010CC0C293275A824240BF1BC17C689855C0,453.0,1,2013-01-01 00:00:00,
27177,27348,Plumas Lake,5,0xE6100000010C9F115B30A7824340EAA5738FB6635EC0,5853.0,1,2013-01-01 00:00:00,
27178,27349,Plumbsock,31,0xE6100000010CAD35EF93FE9B44403354200EEDAA52C0,,1,2013-01-01 00:00:00,
27179,27350,Plumerville,4,0xE6100000010C1F50919E7D944140F9DDCF84012957C0,826.0,1,2013-01-01 00:00:00,
27180,27351,Plummer,24,0xE6100000010C1C8F6335A7F44740BA8E2738AB0258C0,292.0,1,2013-01-01 00:00:00,
27181,27352,Plummer,13,0xE6100000010CB9612530E7AA474012CC8756DD385DC0,1044.0,1,2013-01-01 00:00:00,
27182,27353,Plumsteadville,39,0xE6100000010C372E88ED93314440C8F6104361C952C0,2637.0,1,2013-01-01 00:00:00,
27183,27354,Plumville,39,0xE6100000010C6FA69DF58465444093B943D48ECB53C0,307.0,1,2013-01-01 00:00:00,
27184,27355,Plumwood,36,0xE6100000010C6C0723F609014440B9D2212697DA54C0,319.0,1,2013-01-01 00:00:00,
27185,27356,Plush,38,0xE6100000010CDD161BA9AD34454079D44E83D8F95DC0,57.0,1,2013-01-01 00:00:00,
27186,27357,Plymouth,7,0xE6100000010CC245387705D644401B7C0679624352C0,,1,2013-01-01 00:00:00,
27187,27358,Plymouth,10,0xE6100000010C26AD534035B13C40EB909BE1066354C0,,1,2013-01-01 00:00:00,
27188,27359,Plymouth,20,0xE6100000010CE4897B873662464094E1D3F7754D51C0,,1,2013-01-01 00:00:00,
27189,27360,Plymouth,5,0xE6100000010CF5FCC45CAD3D434069519FE40E365EC0,1005.0,1,2013-01-01 00:00:00,
27190,27361,Plymouth,46,0xE6100000010C39E16FC50FF04440F547BD4C39095CC0,414.0,1,2013-01-01 00:00:00,
27191,27362,Plymouth,33,0xE6100000010C86522058FA4E45407619FED38DE652C0,,1,2013-01-01 00:00:00,
27192,27363,Plymouth,17,0xE6100000010CC79DD2C1FA3443401F605221431558C0,,1,2013-01-01 00:00:00,
27193,27364,Plymouth,47,0xE6100000010C9A29087998C44540AE7E11D92C2E52C0,,1,2013-01-01 00:00:00,
27194,27365,Plymouth,50,0xE6100000010C960BF038A0F74640DBFAE93F6BD65DC0,,1,2013-01-01 00:00:00,
27195,27366,Plymouth,51,0xE6100000010CDD1E29C7094243406257491A127654C0,,1,2013-01-01 00:00:00,
27196,27367,Plymouth,52,0xE6100000010CF44D3F4DD2DF4540C03C64CA87FE55C0,8445.0,1,2013-01-01 00:00:00,
27197,27368,Plymouth,22,0xE6100000010CA1E4C40DAEFA444044E0A359B4AA51C0,7494.0,1,2013-01-01 00:00:00,
27198,27369,Plymouth,23,0xE6100000010C18343EDD8A2F454071091BF917DE54C0,9132.0,1,2013-01-01 00:00:00,
27199,27370,Plymouth,30,0xE6100000010CBAC381EBE5E04540A131EE610AEC51C0,4456.0,1,2013-01-01 00:00:00,
27200,27371,Plymouth,39,0xE6100000010CCBA3761AC49E4440B819130775FC52C0,5951.0,1,2013-01-01 00:00:00,
27201,27372,Plymouth,24,0xE6100000010C9D7C1FB35881464087A17A10275D57C0,70576.0,1,2013-01-01 00:00:00,
27202,27373,Plymouth,16,0xE6100000010C943DF83F769F45404161F5ECDE4757C0,382.0,1,2013-01-01 00:00:00,
27203,27374,Plymouth,15,0xE6100000010C96CB46E7FCAB44405FEA8C94D29355C0,10033.0,1,2013-01-01 00:00:00,
27204,27375,Plymouth,28,0xE6100000010C1BE61599CA264440C8B9A8714A3F58C0,409.0,1,2013-01-01 00:00:00,
27205,27376,Plymouth,14,0xE6100000010C3FF0E7CA562544406551D845D1BA56C0,505.0,1,2013-01-01 00:00:00,
27206,27377,Plymouth,36,0xE6100000010C02C41330707F4440043F051BB2AA54C0,1857.0,1,2013-01-01 00:00:00,
27207,27378,Plymouth,34,0xE6100000010C7D602239F4EE41406BEF5355E82F53C0,3878.0,1,2013-01-01 00:00:00,
27208,27379,Plymouth Meeting,39,0xE6100000010CC9AA0837190D4440FE1076E58ED152C0,6177.0,1,2013-01-01 00:00:00,
27209,27380,Plympton,22,0xE6100000010CC30078FAF7F9444001A83D8020B451C0,,1,2013-01-01 00:00:00,
27210,27381,Poag,14,0xE6100000010C2254A9D903664340363003DF7E8256C0,,1,2013-01-01 00:00:00,
27211,27382,Poca,51,0xE6100000010CF4797BC6743C434050AD19741D7454C0,974.0,1,2013-01-01 00:00:00,
27212,27383,Pocahontas,49,0xE6100000010C81334289E0A642406BFFB91EBB5554C0,389.0,1,2013-01-01 00:00:00,
27213,27384,Pocahontas,16,0xE6100000010C76DD00D8255E4540468E194DD3AA57C0,1789.0,1,2013-01-01 00:00:00,
27214,27385,Pocahontas,26,0xE6100000010C58C4550A26C04240AEA53627E56856C0,114.0,1,2013-01-01 00:00:00,
27215,27386,Pocahontas,4,0xE6100000010CFEEDB25F77214240F1F274AE28BE56C0,6608.0,1,2013-01-01 00:00:00,
27216,27387,Pocahontas,14,0xE6100000010CAC68BD29F66943400FA441C0906256C0,784.0,1,2013-01-01 00:00:00,
27217,27388,Pocahontas,25,0xE6100000010C7FDB1324B63C40407144AD1F519256C0,,1,2013-01-01 00:00:00,
27218,27389,Pocalla Springs,42,0xE6100000010C12EAD8F797EF4040BA8B8BFEAB1654C0,,1,2013-01-01 00:00:00,
27219,27390,Pocasset,37,0xE6100000010C0DCB6DA34B99414043D0522B7C7E58C0,156.0,1,2013-01-01 00:00:00,
27220,27391,Pocasset,22,0xE6100000010C1B79C5F8D5D744404AECDADE6EA751C0,2851.0,1,2013-01-01 00:00:00,
27221,27392,Pocatalico,51,0xE6100000010C66F2727DC43E4340DFC5562B6E6954C0,,1,2013-01-01 00:00:00,
27222,27393,Pocatello,13,0xE6100000010C3873FEDC866F45408D4FB7A2831C5CC0,54255.0,1,2013-01-01 00:00:00,
27223,27394,Pocola,37,0xE6100000010C4A4DE485199E4140C79BC7241DA057C0,4056.0,1,2013-01-01 00:00:00,
27224,27395,Pocomoke City,21,0xE6100000010C594634CBAF0943400211E2CA59E452C0,4184.0,1,2013-01-01 00:00:00,
27225,27396,Pocono Pines,39,0xE6100000010CB519A721AA8D444067F73F1B14DD52C0,1409.0,1,2013-01-01 00:00:00,
27226,27397,Pocopson,39,0xE6100000010C151DC9E53FF343408EBD288B0CE852C0,,1,2013-01-01 00:00:00,
27227,27398,Poestenkill,33,0xE6100000010CF4C9E59A5D584540EF0802BF216452C0,1061.0,1,2013-01-01 00:00:00,
27228,27399,Pohick,49,0xE6100000010C3D320C0EE55A43404EF454E2954C53C0,,1,2013-01-01 00:00:00,
27229,27400,Poinciana,10,0xE6100000010C0B54104DEA233C40FDD24785565D54C0,53193.0,1,2013-01-01 00:00:00,
27230,27401,Poindexter,18,0xE6100000010CC71E903AF0374340EEF77AADBA1355C0,,1,2013-01-01 00:00:00,
27231,27402,Point,19,0xE6100000010CCFC0C8CB9A544040728687D5C41157C0,,1,2013-01-01 00:00:00,
27232,27403,Point,45,0xE6100000010C6AB702AF3B774040DD0E6844C4F757C0,820.0,1,2013-01-01 00:00:00,
27233,27404,Point Arena,5,0xE6100000010CC9552C7E537443403CB02D4D5BEC5EC0,449.0,1,2013-01-01 00:00:00,
27234,27405,Point Baker,2,0xE6100000010C9EE0ACD2272D4C40D8B56224E0B360C0,15.0,1,2013-01-01 00:00:00,
27235,27406,Point Baker,10,0xE6100000010C58FE7C5BB0B03E404B9352D06DC355C0,2991.0,1,2013-01-01 00:00:00,
27236,27407,Point Blank,45,0xE6100000010C9F7422C154BF3E40AFFE19EFD8CD57C0,688.0,1,2013-01-01 00:00:00,
27237,27408,Point Blue,19,0xE6100000010C06F126648CA03E401A3CA7B4591357C0,,1,2013-01-01 00:00:00,
27238,27409,Point Cedar,4,0xE6100000010CAAAFF897EE2941406C4A6881AC5357C0,,1,2013-01-01 00:00:00,
27239,27410,Point Clear,1,0xE6100000010C5F0A0F9A5D793E401133A083D3FA55C0,2125.0,1,2013-01-01 00:00:00,
27240,27411,Point Comfort,45,0xE6100000010CDB0940ED01AE3C40A2BD5532DB2358C0,737.0,1,2013-01-01 00:00:00,
27241,27412,Point Harbor,34,0xE6100000010CB4603D49150A42406C1DC132DBF252C0,,1,2013-01-01 00:00:00,
27242,27413,Point Hope,2,0xE6100000010C7261EEA44F165140A59421D882D764C0,674.0,1,2013-01-01 00:00:00,
27243,27414,Point Isabel,15,0xE6100000010CF7C54A71FA3544400D7F9763C37455C0,91.0,1,2013-01-01 00:00:00,
27244,27415,Point Lay,2,0xE6100000010CA5F9635A9B6F5140363D2828456064C0,189.0,1,2013-01-01 00:00:00,
27245,27416,Point Lookout,33,0xE6100000010C1E8B6D52D14B4440DF5339ED296552C0,1219.0,1,2013-01-01 00:00:00,
27246,27417,Point Marion,39,0xE6100000010CF5A8537996DE4340815CE2C883F953C0,1159.0,1,2013-01-01 00:00:00,
27247,27418,Point of Rocks,21,0xE6100000010C8367E7D951A343403B9F4B82816253C0,1466.0,1,2013-01-01 00:00:00,
27248,27419,Point of Rocks,53,0xE6100000010C6E78301812D74440E1606F6248325BC0,,1,2013-01-01 00:00:00,
27249,27420,Point Pleasant,31,0xE6100000010C347B455CA50A4440069497465D8452C0,18392.0,1,2013-01-01 00:00:00,
27250,27421,Point Pleasant,51,0xE6100000010C58930266196C434041898510C68854C0,4350.0,1,2013-01-01 00:00:00,
27251,27422,Point Pleasant Beach,31,0xE6100000010C6642DD51AD0B44400F006608118352C0,4665.0,1,2013-01-01 00:00:00,
27252,27423,Point Reyes Station,5,0xE6100000010C9D7FBBECD70843409AFE36D5A4B35EC0,848.0,1,2013-01-01 00:00:00,
27253,27424,Point Roberts,50,0xE6100000010CE906AF02217E48400DFCA886FDC45EC0,1314.0,1,2013-01-01 00:00:00,
27254,27425,Point Venture,45,0xE6100000010CD32C75351E613E401BF1097EC07F58C0,800.0,1,2013-01-01 00:00:00,
27255,27426,Pointe à la Hache,19,0xE6100000010C78561C188A933D40EACA0CC0AB7256C0,187.0,1,2013-01-01 00:00:00,
27256,27427,Pointe Aux Pins,23,0xE6100000010CCC33E5F9C2DD4640EA036E82941E55C0,,1,2013-01-01 00:00:00,
27257,27428,Pojoaque,32,0xE6100000010CF960BE6147F241409E4FD31D7A815AC0,1907.0,1,2013-01-01 00:00:00,
27258,27429,Polacca,3,0xE6100000010CFABE130E18EB4140B2F105D26A985BC0,,1,2013-01-01 00:00:00,
27259,27430,Poland,20,0xE6100000010CFC5B5DA9C2074640E17F2BD9319951C0,,1,2013-01-01 00:00:00,
27260,27431,Poland,36,0xE6100000010C175CBDD419834440CD2ECECE582754C0,2555.0,1,2013-01-01 00:00:00,
27261,27432,Poland,33,0xE6100000010CBCD52945E19C454093ECC7DCEBC352C0,508.0,1,2013-01-01 00:00:00,
27262,27433,Polar,52,0xE6100000010C436678FD93954640E81B2CF75D3F56C0,,1,2013-01-01 00:00:00,
27263,27434,Polaris,27,0xE6100000010C064C3B9050AF4640CFB238ADA5475CC0,,1,2013-01-01 00:00:00,
27264,27435,Pole Ojea,40,0xE6100000010CFAC1AF4797F931405B5947FAD9CB50C0,1695.0,1,2013-01-01 00:00:00,
27265,27436,Polebridge,27,0xE6100000010CE9E802A8F36148404B7842AF3F925CC0,,1,2013-01-01 00:00:00,
27266,27437,Polk,39,0xE6100000010C094BE1E6F9AE4440990B016578FB53C0,816.0,1,2013-01-01 00:00:00,
27267,27438,Polk,36,0xE6100000010CF6C7C562E57844402EF87EB4C98D54C0,336.0,1,2013-01-01 00:00:00,
27268,27439,Polk,28,0xE6100000010C7DDB5DB1D08944404F7974232C7258C0,322.0,1,2013-01-01 00:00:00,
27269,27440,Polk City,10,0xE6100000010C0C8A8B48B92E3C40ACBD99E2BB7454C0,1562.0,1,2013-01-01 00:00:00,
27270,27441,Polk City,16,0xE6100000010CFF733D76BCE24440B3637EC9A16D57C0,3418.0,1,2013-01-01 00:00:00,
27271,27442,Polkton,34,0xE6100000010CFD5470D3FA804140259C7175DB0C54C0,3375.0,1,2013-01-01 00:00:00,
27272,27443,Polkville,25,0xE6100000010C6D20B825CD184040B8A51F1E536C56C0,833.0,1,2013-01-01 00:00:00,
27273,27444,Polkville,34,0xE6100000010C4173E7D374B54140DBBFB2D2246954C0,545.0,1,2013-01-01 00:00:00,
27274,27445,Pollard,4,0xE6100000010C63C8FB8227374240EEC627092E9156C0,222.0,1,2013-01-01 00:00:00,
27275,27446,Pollard,1,0xE6100000010CC0E556ADF1063F401B2AC6F91BCB55C0,137.0,1,2013-01-01 00:00:00,
27276,27447,Pollock,19,0xE6100000010C18F5FF6096863F40F351EBA20D1A57C0,469.0,1,2013-01-01 00:00:00,
27277,27448,Pollock,26,0xE6100000010C7A62E7B7F92D4440DF7A03826F4557C0,89.0,1,2013-01-01 00:00:00,
27278,27449,Pollock,43,0xE6100000010CF894528660F34640C4938213761259C0,241.0,1,2013-01-01 00:00:00,
